"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"dragonflight_category_confirmed","True","15325","Dracthyr, Awaken","Complete the following storylines in the Forbidden Reach.","15455","Dragonflight","94275","0","131072","10"
"dragonflight_category_confirmed","True","15394","Ohn'a'Roll","Complete the following storylines in the Ohn'ahran Plains.","15455","Dragonflight","137509","0","0","10"
"dragonflight_category_confirmed","True","15638","Dracthyr, Awaken","Complete the following storylines in the Forbidden Reach.","15455","Dragonflight","95596","0","131072","10"
"dragonflight_category_confirmed","True","15794","A New Friend","Unlock the Renewed Proto-Drake.","15455","Dragonflight","135717","0","393216","10"
"dragonflight_category_confirmed","True","15795","Together in the Skies","Unlock the Windborne Velocidrake.","15455","Dragonflight","138126","0","131072","10"
"dragonflight_category_confirmed","True","15796","Cliffside Companion","Unlock the Cliffside Wylderdrake.","15455","Dragonflight","138130","0","131072","10"
"dragonflight_category_confirmed","True","15797","An Azure Ally","Unlock the Highland Drake.","15455","Dragonflight","138128","0","393216","10"
"dragonflight_category_confirmed","True","15889","River Rapids Wrangler","Collect 40 fish during one session of Ruriq's River Rapids Ride.","15455","Dragonflight","136487","0","0","5"
"dragonflight_category_confirmed","True","15890","Dragonscale Expedition: The Highest Peaks","Place a flag on 10 of the tallest peaks in the Dragon Isles.","15465","Dragon Isles","136485","0","0","5"
"dragonflight_category_confirmed","True","15915","Waking Shores: Bronze","Complete all normal races in the Waking Shores.","15462","Dragonriding","136654","0","0","10"
"dragonflight_category_confirmed","True","15916","Waking Shores: Silver","Obtain silver in all normal races in the Waking Shores.","15462","Dragonriding","136663","0","0","10"
"dragonflight_category_confirmed","True","15917","Waking Shores: Gold","Obtain gold in all normal races in the Waking Shores.","15462","Dragonriding","136672","0","0","10"
"dragonflight_category_confirmed","True","15918","Ohn'ahran Plains: Bronze","Complete all normal races in the Ohn'ahran Plains.","15462","Dragonriding","136708","0","0","10"
"dragonflight_category_confirmed","True","15919","Ohn'ahran Plains: Silver","Obtain silver in all normal races in the Ohn'ahran Plains.","15462","Dragonriding","136715","0","0","10"
"dragonflight_category_confirmed","True","15920","Ohn'ahran Plains: Gold","Obtain gold in all normal races in the Ohn'ahran Plains.","15462","Dragonriding","136722","0","0","10"
"dragonflight_category_confirmed","True","15921","Azure Span: Bronze","Complete all normal races in the Azure Span.","15462","Dragonriding","136744","0","0","10"
"dragonflight_category_confirmed","True","15922","Azure Span: Silver","Obtain silver in all normal races in the Azure Span.","15462","Dragonriding","136751","0","0","10"
"dragonflight_category_confirmed","True","15923","Azure Span: Gold","Obtain gold in all normal races in the Azure Span.","15462","Dragonriding","136758","0","0","10"
"dragonflight_category_confirmed","True","15924","Thaldraszus: Bronze","Complete all normal races in Thaldraszus.","15462","Dragonriding","136786","0","0","10"
"dragonflight_category_confirmed","True","15925","Thaldraszus: Silver","Obtain silver in all normal races in Thaldraszus.","15462","Dragonriding","136793","0","0","10"
"dragonflight_category_confirmed","True","15926","Thaldraszus: Gold","Obtain gold in all normal races in Thaldraszus.","15462","Dragonriding","136800","0","0","10"
"dragonflight_category_confirmed","True","15927","Waking Shores Advanced: Bronze","Complete all advanced races in the Waking Shores.","15462","Dragonriding","136681","0","0","10"
"dragonflight_category_confirmed","True","15928","Waking Shores Advanced: Silver","Obtain silver in all advanced races in the Waking Shores.","15462","Dragonriding","136690","0","0","10"
"dragonflight_category_confirmed","True","15929","Waking Shores Advanced: Gold","Obtain gold in all advanced races in the Waking Shores.","15462","Dragonriding","136699","0","0","10"
"dragonflight_category_confirmed","True","15930","Ohn'ahran Plains Advanced: Bronze","Complete all advanced races in the Ohn'ahran Plains.","15462","Dragonriding","136729","0","0","10"
"dragonflight_category_confirmed","True","15931","Ohn'ahran Plains Advanced: Silver","Obtain silver in all advanced races in the Ohn'ahran Plains.","15462","Dragonriding","136734","0","0","10"
"dragonflight_category_confirmed","True","15932","Ohn'ahran Plains Advanced: Gold","Obtain gold in all advanced races in the Ohn'ahran Plains.","15462","Dragonriding","136739","0","0","10"
"dragonflight_category_confirmed","True","15933","Azure Span Advanced: Bronze","Complete all advanced races in the Azure Span.","15462","Dragonriding","136765","0","0","10"
"dragonflight_category_confirmed","True","15934","Azure Span Advanced: Silver","Obtain silver in all advanced races in the Azure Span.","15462","Dragonriding","136772","0","0","10"
"dragonflight_category_confirmed","True","15935","Azure Span Advanced: Gold","Obtain gold in all advanced races in the Azure Span.","15462","Dragonriding","136779","0","0","10"
"dragonflight_category_confirmed","True","15936","Thaldraszus Advanced: Bronze","Complete all advanced races in Thaldraszus.","15462","Dragonriding","136807","0","0","10"
"dragonflight_category_confirmed","True","15937","Thaldraszus Advanced: Silver","Obtain silver in all advanced races in Thaldraszus.","15462","Dragonriding","136814","0","0","10"
"dragonflight_category_confirmed","True","15938","Thaldraszus Advanced: Gold","Obtain gold in all advanced races in Thaldraszus.","15462","Dragonriding","136821","0","0","10"
"dragonflight_category_confirmed","True","15939","Dragon Racing Completionist: Bronze","Complete all races in the Dragon Isles.","15462","Dragonriding","136828","0","0","20"
"dragonflight_category_confirmed","True","15940","Dragon Racing Completionist: Silver","Obtain silver in all races in the Dragon Isles.","15462","Dragonriding","136837","0","0","20"
"dragonflight_category_confirmed","True","15941","Dragon Racing Completionist: Gold","Obtain gold in all races in the Dragon Isles.","15462","Dragonriding","136846","0","0","20"
"dragonflight_category_confirmed","True","16110","Subscribed to Hyena Facts","Learn five hyena facts from Gwybod in a single visit to Brackenhide Hollow on Mythic Difficulty.","15467","Dragonflight Dungeon","138863","0","0","10"
"dragonflight_category_confirmed","True","16255","Brackenhide Hollow","Defeat Decatriarch Wratheye in Brackenhide Hollow.","15467","Dragonflight Dungeon","137371","0","0","10"
"dragonflight_category_confirmed","True","16256","Heroic: Brackenhide Hollow","Defeat Decatriarch Wratheye in Brackenhide Hollow on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137373","0","0","10"
"dragonflight_category_confirmed","True","16257","Mythic: Brackenhide Hollow","Defeat Decatriarch Wratheye in Brackenhide Hollow on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137375","0","0","10"
"dragonflight_category_confirmed","True","16260","Halls of Infusion","Defeat the Primal Tsunami in Halls of Infusion.","15467","Dragonflight Dungeon","137377","0","0","10"
"dragonflight_category_confirmed","True","16261","Heroic: Halls of Infusion","Defeat the Primal Tsunami in Halls of Infusion on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137379","0","0","10"
"dragonflight_category_confirmed","True","16262","Mythic: Halls of Infusion","Defeat the Primal Tsunami in Halls of Infusion on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137381","0","0","10"
"dragonflight_category_confirmed","True","16263","Neltharus","Defeat Warlord Sargha in Neltharus.","15467","Dragonflight Dungeon","137383","0","0","10"
"dragonflight_category_confirmed","True","16264","Heroic: Neltharus","Defeat Warlord Sargha in Neltharus on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137385","0","0","10"
"dragonflight_category_confirmed","True","16265","Mythic: Neltharus","Defeat Warlord Sargha in Neltharus on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137387","0","0","10"
"dragonflight_category_confirmed","True","16266","Ruby Life Pools","Defeat Kyrakka and Erkhart Stormvein in Ruby Life Pools.","15467","Dragonflight Dungeon","137389","0","0","10"
"dragonflight_category_confirmed","True","16267","Heroic: Ruby Life Pools","Defeat Kyrakka and Erkhart Stormvein in Ruby Life Pools on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137391","0","0","10"
"dragonflight_category_confirmed","True","16268","Mythic: Ruby Life Pools","Defeat Kyrakka and Erkhart Stormvein in Ruby Life Pools on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137393","0","0","10"
"dragonflight_category_confirmed","True","16269","Algeth'ar Academy","Defeat the Echo of Doragosa in Algeth'ar Academy.","15467","Dragonflight Dungeon","137395","0","0","10"
"dragonflight_category_confirmed","True","16270","Heroic: Algeth'ar Academy","Defeat the Echo of Doragosa in Algeth'ar Academy on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137397","0","0","10"
"dragonflight_category_confirmed","True","16271","Mythic: Algeth'ar Academy","Defeat the Echo of Doragosa in Algeth'ar Academy on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137399","0","0","10"
"dragonflight_category_confirmed","True","16272","The Azure Vault","Defeat Umbrelskul in The Azure Vault.","15467","Dragonflight Dungeon","137401","0","0","10"
"dragonflight_category_confirmed","True","16273","Heroic: The Azure Vault","Defeat Umbrelskul in The Azure Vault on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137403","0","0","10"
"dragonflight_category_confirmed","True","16274","Mythic: The Azure Vault","Defeat Umbrelskul in The Azure Vault on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137405","0","0","10"
"dragonflight_category_confirmed","True","16275","The Nokhud Offensive","Defeat Balakar Khan in The Nokhud Offensive.","15467","Dragonflight Dungeon","137407","0","0","10"
"dragonflight_category_confirmed","True","16276","Heroic: The Nokhud Offensive","Defeat Balakar Khan in The Nokhud Offensive on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137409","0","0","10"
"dragonflight_category_confirmed","True","16277","Mythic: The Nokhud Offensive","Defeat Balakar Khan in The Nokhud Offensive on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137411","0","0","10"
"dragonflight_category_confirmed","True","16278","Uldaman: Legacy of Tyr","Defeat Chrono-Lord Deios in Uldaman: Legacy of Tyr.","15467","Dragonflight Dungeon","137413","0","0","10"
"dragonflight_category_confirmed","True","16279","Heroic: Uldaman: Legacy of Tyr","Defeat Chrono-Lord Deios in Uldaman: Legacy of Tyr on Heroic difficulty or higher.","15467","Dragonflight Dungeon","137415","0","0","10"
"dragonflight_category_confirmed","True","16280","Mythic: Uldaman: Legacy of Tyr","Defeat Chrono-Lord Deios in Uldaman: Legacy of Tyr on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","137417","0","0","10"
"dragonflight_category_confirmed","True","16281","Like Sands Through the Hourglass","Defeat Chrono-Lord Deios after catching 20 Eternity Orbs as they fall to the ground in Uldaman: Legacy of Tyr on Mythic difficulty.","15467","Dragonflight Dungeon","137473","0","0","10"
"dragonflight_category_confirmed","True","16282","No, You're Stunning!","Defeat Sentinel Talondras after simultaneously stunning both Sentinel Talondras and all party members in Uldaman: Legacy of Tyr on Mythic difficulty.","15467","Dragonflight Dungeon","137467","0","0","10"
"dragonflight_category_confirmed","True","16291","An Ancient Awakening","Unlock the Ancient Waygate travel network in the Dragon Isles.","15455","Dragonflight","137440","0","0","5"
"dragonflight_category_confirmed","True","16292","Mastering the Waygates","Unlock all of the Ancient Waygate locations in the Dragon Isles.","15455","Dragonflight","137442","0","0","5"
"dragonflight_category_confirmed","True","16296","Growlbossify","Defeat Hackclaw's War-Band after freeing Chief Softpaw, equipping her with a spear and shield, and making sure she survives in Brackenhide Hollow on Mythic difficulty.","15467","Dragonflight Dungeon","138443","0","0","10"
"dragonflight_category_confirmed","True","16297","Treasures of The Waking Shores","Discover the hidden treasures within the Waking Shores.","15465","Dragon Isles","137550","0","0","5"
"dragonflight_category_confirmed","True","16298","Treasure Hunter of the Dragon Isles","Complete all of the Dragon Isles treasure achievements listed below.","15465","Dragon Isles","137557","0","131072","10"
"dragonflight_category_confirmed","True","16299","Treasures of the Ohn'ahran Plains","Discover the hidden treasures within the Ohn'ahran Plains.","15465","Dragon Isles","137559","0","0","5"
"dragonflight_category_confirmed","True","16300","Treasures of The Azure Span","Discover the hidden treasures within the Azure Span.","15465","Dragon Isles","137698","0","0","5"
"dragonflight_category_confirmed","True","16301","Treasures of Thaldraszus","Discover the hidden treasures within Thaldraszus.","15465","Dragon Isles","137705","0","0","5"
"dragonflight_category_confirmed","True","16317","Secret Fishing Spots","Gain Access to all Secret Fishing Pools.","15466","Dragonflight","137868","0","65536","10"
"dragonflight_category_confirmed","True","16320","Does Steam Do Fire Damage?","Defeat Kokia Blazehoof after heating up 4 life pools with Molten Boulder in Ruby Life Pools on Mythic difficulty.","15467","Dragonflight Dungeon","137968","0","0","10"
"dragonflight_category_confirmed","True","16321","Cutting Tusk Equipment","Obtain Iskaaran harpoon and Iskaaran fishing net.","15466","Dragonflight","137976","0","0","10"
"dragonflight_category_confirmed","True","16322","Best in Slot","Fully upgrade your Iskaaran fishing gear.","15466","Dragonflight","137970","0","0","10"
"dragonflight_category_confirmed","True","16323","Fragments of History","Acquire for Emilia Bellocq, the following loose pieces of statuary located around the Dragon Isles.","15465","Dragon Isles","137979","0","0","10"
"dragonflight_category_confirmed","True","16329","Duck, Duck, Spruce!","Defeat the Overgrown Ancient while all party members have a Well-Fed Duckling on their head in Algeth'ar Academy on Mythic difficulty.","15467","Dragonflight Dungeon","138878","0","0","10"
"dragonflight_category_confirmed","True","16330","You Must Be Made of Hide","Defeat Umbrelskul without being hit by a polymorph trap or triggering a Shriek in The Azure Vault on Mythic difficulty.","15467","Dragonflight Dungeon","138059","0","0","10"
"dragonflight_category_confirmed","True","16331","The Cracked Crystal","Defeat Umbrelskul after smashing Shimmering Geodes with Dragon Strike and destroying 9 Geode Chunks in The Azure Vault on Mythic difficulty.","15467","Dragonflight Dungeon","138062","0","0","10"
"dragonflight_category_confirmed","True","16334","Waking Hope","Complete the following storylines in the Waking Shores.","15455","Dragonflight","94553","0","0","10"
"dragonflight_category_confirmed","True","16335","What Frozen Things Do","Defeat Eranog after finding a Frozen Portal Stone and defeating a Burning Behemoth in Vault of the Incarnates on Normal difficulty or higher.","15468","Dragonflight Raid","138067","0","0","10"
"dragonflight_category_confirmed","True","16336","Azure Spanner","Complete the following storylines in the Azure Span.","15455","Dragonflight","138069","0","0","10"
"dragonflight_category_confirmed","True","16337","It's a Trogg Eat Trogg World","Defeat Bromach while 10 or more Stonevault Troggs are still alive in Uldaman: Legacy of Tyr on Mythic difficulty.","15467","Dragonflight Dungeon","138089","0","0","10"
"dragonflight_category_confirmed","True","16338","Fang Flap Fire Fighter","Get 10 points in a single game of Fang Flap Fire.","15465","Dragon Isles","138078","0","131072","5"
"dragonflight_category_confirmed","True","16339","Myths of the Dragonflight Dungeons","Complete each of the following Dragonflight dungeons on Mythic or Mythic Keystone difficulty.","15467","Dragonflight Dungeon","138080","0","131072","10"
"dragonflight_category_confirmed","True","16343","Vault of the Incarnates","Defeat the following bosses on any difficulty.","15468","Dragonflight Raid","138132","0","0","10"
"dragonflight_category_confirmed","True","16345","Heroic: Vault of the Incarnates","Defeat the following bosses on Heroic difficulty.","15468","Dragonflight Raid","138141","0","0","10"
"dragonflight_category_confirmed","True","16346","Mythic: Eranog","Defeat Eranog in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138150","0","0","10"
"dragonflight_category_confirmed","True","16347","Mythic: Terros","Defeat Terros in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138152","0","0","10"
"dragonflight_category_confirmed","True","16348","Mythic: The Primal Council","Defeat The Primal Council in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138154","0","0","10"
"dragonflight_category_confirmed","True","16349","Mythic: Sennarth, The Cold Breath","Defeat Sennarth, The Cold Breath in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138156","0","0","10"
"dragonflight_category_confirmed","True","16350","Mythic: Dathea, Ascended","Defeat Dathea, Ascended in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138158","0","0","10"
"dragonflight_category_confirmed","True","16351","Mythic: Kurog Grimtotem","Defeat Kurog Grimtotem in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138160","0","0","10"
"dragonflight_category_confirmed","True","16352","Mythic: Broodkeeper Diurna","Defeat Broodkeeper Diurna in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138162","0","0","10"
"dragonflight_category_confirmed","True","16353","Mythic: Raszageth the Storm-Eater","Defeat Raszageth the Storm-Eater in Vault of the Incarnates on Mythic difficulty.","15468","Dragonflight Raid","138164","0","0","10"
"dragonflight_category_confirmed","True","16354","Mythic: Vault of the Incarnates","Defeat the following bosses on Mythic difficulty.","15468","Dragonflight Raid","138166","0","0","10"
"dragonflight_category_confirmed","True","16363","Just Don't Ask Me to Spell It","Complete the following storylines in Thaldraszus.","15455","Dragonflight","138205","0","0","10"
