"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","flags","points"
"mop_category_confirmed","True","6089","Keep Rollin' Rollin' Rollin'","Kill Ook-Ook after assaulting him with 20 Rolling Brew Barrels in Stormstout Brewery on Heroic Difficulty.","15106","Pandaria Dungeon","19823","0","10"
"mop_category_confirmed","True","6300","Upjade Complete","Complete the Jade Forest storylines listed below.","15110","Pandaria","21345","0","10"
"mop_category_confirmed","True","6301","Rally the Valley","Complete the Valley of the Four Winds storylines listed below.","15110","Pandaria","10755","0","10"
"mop_category_confirmed","True","6351","Explore Jade Forest","Explore Jade Forest, revealing the covered areas of the world map.","15113","Pandaria","19973","0","10"
"mop_category_confirmed","True","6366","Shado-Pan","Earn Exalted status with the Shado-Pan.","15114","Pandaria","19704","0","10"
"mop_category_confirmed","True","6394","Rattle No More","Defeat Rattlegore without allowing him to gain more than 5 stacks of Rusting in Scholomance on Heroic Difficulty.","15106","Pandaria Dungeon","16576","0","10"
"mop_category_confirmed","True","6396","Sanguinarian","Defeat a Krastinovian Carver that has 99 stacks of Boiling Bloodthirst in Scholomance on Heroic Difficulty.","15106","Pandaria Dungeon","15272","0","10"
"mop_category_confirmed","True","6400","How Did He Get Up There?","Find a way to get the Hozen Clinger to let go in Stormstout Brewery on any difficulty.","15106","Pandaria Dungeon","8607","0","10"
"mop_category_confirmed","True","6402","Ling-Ting's Herbal Journey","Collect all 30 Golden Hoplings hidden around the Stormstout Brewery on any difficulty.","15106","Pandaria Dungeon","20215","0","10"
"mop_category_confirmed","True","6420","Hopocalypse Now!","Smash 100 Virmen with a single hammer swing in Stormstout Brewery on Heroic Difficulty.","15106","Pandaria Dungeon","8610","0","10"
"mop_category_confirmed","True","6427","Mosh Pit","Get a combination of 8 players and Scarlet Defenders caught up in Armsmaster Harlan's Blades of Light simultaneously and then defeat Armsmaster Harlan in Scarlet Halls on Heroic Difficulty.","15106","Pandaria Dungeon","11231","0","10"
"mop_category_confirmed","True","6455","Show Me Your Moves!","Defeat the Will of the Emperor in Mogu'shan Vaults on Normal or Heroic difficulty after all members of the raid execute an Opportunistic Strike on the same construct within a single Unbalanced phase.","15107","Pandaria Raid","19191","0","10"
"mop_category_confirmed","True","6456","Heroic: Stormstout Brewery","Defeat Yan-Zhu the Uncasked in Stormstout Brewery on Heroic Difficulty.","15106","Pandaria Dungeon","642","0","10"
"mop_category_confirmed","True","6457","Stormstout Brewery","Defeat Yan-Zhu the Uncasked in Stormstout Brewery.","15106","Pandaria Dungeon","1116","0","10"
"mop_category_confirmed","True","6458","Guardians of Mogu'shan","Defeat the first three bosses in Mogu'shan Vaults.","15107","Pandaria Raid","22613","0","10"
"mop_category_confirmed","True","6460","Hydrophobia","Defeat Wise Mari without being hit by Corrupted Water, Hydrolance, or Wash Away in Temple of the Jade Serpent on Heroic Difficulty.","15106","Pandaria Dungeon","15115","0","10"
"mop_category_confirmed","True","6469","Shado-Pan Monastery","Defeat Taran Zhu in Shado-Pan Monastery.","15106","Pandaria Dungeon","12807","0","10"
"mop_category_confirmed","True","6470","Heroic: Shado-Pan Monastery","Defeat Taran Zhu in Shado-Pan Monastery on Heroic Difficulty.","15106","Pandaria Dungeon","13095","0","10"
"mop_category_confirmed","True","6471","Hate Leads to Suffering","Defeat Taran Zhu while every party member is at maximum hatred in Shado-Pan Monastery on Heroic Difficulty.","15106","Pandaria Dungeon","13177","0","10"
"mop_category_confirmed","True","6472","The Obvious Solution","Eliminate the remaining Sha imprisoned in the Sealed Chambers and then defeat the Sha of Violence in Shado-Pan Monastery on Heroic Difficulty.","15106","Pandaria Dungeon","14387","0","10"
"mop_category_confirmed","True","6475","Cleaning Up","Defeat the Sha of Doubt in Temple of the Jade Serpent while under the effects of Purified Water.","15106","Pandaria Dungeon","19627","0","10"
"mop_category_confirmed","True","6476","Conscriptinator","Gain three stacks of Resin Residue by defeating Mantid Conscripts in Gate of the Setting Sun on Heroic Difficulty.","15106","Pandaria Dungeon","6735","0","10"
"mop_category_confirmed","True","6477","Respect","Bow to the Shado-Pan Novices when they bow to you after being defeated during the Master Snowdrift event in Shado-Pan Monastery on Heroic Difficulty.","15106","Pandaria Dungeon","2150","0","10"
"mop_category_confirmed","True","6478","Glintrok N' Roll","Defeat Gekkan and his Glintrok entourage in Mogu'shan Palace on Heroic difficulty within 5 minutes of being spotted by the Glintrok Scout.","15106","Pandaria Dungeon","20598","0","10"
