"status","current_exists","achievement_id","title","description","category_id","category_name","criteria_tree_id","reward_item_id","flags","points"
"tww_category_confirmed","True","19559","Azj-Kahet","Complete the following storylines in Azj-Kahet.","15506","War Within","153818","0","0","10"
"tww_category_confirmed","True","19560","The Ringing Deeps","Complete the following storylines in The Ringing Deeps.","15506","War Within","153827","0","0","10"
"tww_category_confirmed","True","20118","The Isle of Dorn","Complete the following storylines in the Isle of Dorn.","15506","War Within","156244","0","0","10"
"tww_category_confirmed","True","20594","Flamegard's Hope","Help out Kaleb Flamegard in the Arathi Infirmary in Mereldar for 20 Days.","15521","War Within","157780","0","131072","10"
"tww_category_confirmed","True","20595","Sojourner of Isle of Dorn","Complete the optional Isle of Dorn storylines listed below.","15506","War Within","161668","0","132096","10"
"tww_category_confirmed","True","20596","Loremaster of Khaz Algar","Complete the Khaz Algar quest achievements listed below.","15506","War Within","161678","0","131072","10"
"tww_category_confirmed","True","20597","The War Within","Complete the War Within storyline.","15506","War Within","161484","0","0","10"
"tww_category_confirmed","True","20598","Hallowfall","Complete the following storylines in Hallowfall.","15506","War Within","157813","0","0","10"
"tww_category_confirmed","True","40082","Never Enough","Kill kobyss in the Hungering Pool in Hallowfall with Alyza Bowblaze by your side.","15506","War Within","161405","0","131072","5"
"tww_category_confirmed","True","40098","Immortal Spelunker","Complete a delve without any deaths on Tier 11.","15531","Delves","161521","0","14336","0"
"tww_category_confirmed","True","40100","Undying Caver","Complete a delve without any deaths on Tier 8 or higher.","15531","Delves","161523","0","14336","0"
"tww_category_confirmed","True","40103","My First Nemesis","Defeat Zekvir in his lair before the release of the next season of delves.","15531","Delves","161511","0","14336","0"
"tww_category_confirmed","True","40138","Algari Dungeoneer","Defeat every Dungeon in Khaz Algar on Mythic or Mythic Keystone difficulty as a Tank, Healer, and Damage Dealer.","15524","War Within Dungeon","161620","0","131072","30"
"tww_category_confirmed","True","40139","Algari Dungeon Damage Dealer","Defeat every Dungeon in Khaz Algar on Mythic or Mythic Keystone difficulty as a Damage Dealer.","15524","War Within Dungeon","161593","0","131072","10"
"tww_category_confirmed","True","40140","Algari Dungeon Healer","Defeat every Dungeon in Khaz Algar on Mythic or Mythic Keystone difficulty as a Healer.","15524","War Within Dungeon","161602","0","131072","10"
"tww_category_confirmed","True","40141","Algari Dungeon Tank","Defeat every Dungeon in Khaz Algar on Mythic or Mythic Keystone difficulty as a Tank.","15524","War Within Dungeon","161611","0","131072","10"
"tww_category_confirmed","True","40150","Children's Entertainer","Play every game with the orphans of Mereldar.","15506","War Within","161700","0","131072","5"
"tww_category_confirmed","True","40151","Mereldar Menace","Set a bad example.","15521","War Within","161709","0","131072","5"
"tww_category_confirmed","True","40222","Echoes of Danger","On Radiant Discord difficulty, defeat 20 of the following rare creatures encountered during the Worldsoul Memory events in Khaz Algar.","15521","War Within","162197","0","135168","15"
"tww_category_confirmed","True","40231","The War Within Pathfinder","Complete the War Within achievements listed below.","15521","War Within","167674","0","2228224","10"
"tww_category_confirmed","True","40236","Mythic: Ulgrax the Devourer","Defeat Ulgrax the Devourer in Nerub-ar Palace on Mythic difficulty.","15526","War Within Raid","162273","0","0","10"
"tww_category_confirmed","True","40237","Mythic: The Bloodbound Horror","Defeat The Bloodbound Horror in Nerub-ar Palace on Mythic difficulty.","15526","War Within Raid","162275","0","0","10"
"tww_category_confirmed","True","40238","Mythic: Sikran, Captain of the Sureki","Defeat Sikran, Captain of the Sureki in Nerub-ar Palace on Mythic difficulty.","15526","War Within Raid","162277","0","0","10"
"tww_category_confirmed","True","40239","Mythic: Rasha'nan","Defeat Rasha'nan in Nerub-ar Palace on Mythic difficulty.","15526","War Within Raid","162281","0","0","10"
