"status","current_ability_exists","current_spell_name_exists","profession","profession_id","recipe_spell_id","name","skill_line_ability_id","trade_category_id","acquire_method","supercedes_spell_id"
"named_recipe","True","True","Alchemy","171","188297","Ancient Healing Potion","34427","434","0","0"
"named_recipe","True","True","Alchemy","171","188299","Ancient Healing Potion","34428","434","0","188297"
"named_recipe","True","True","Alchemy","171","188300","Ancient Healing Potion","34429","434","0","188299"
"named_recipe","True","True","Alchemy","171","188301","Ancient Mana Potion","34430","434","0","0"
"named_recipe","True","True","Alchemy","171","188302","Ancient Mana Potion","34431","434","0","188301"
"named_recipe","True","True","Alchemy","171","188303","Ancient Mana Potion","34432","434","0","188302"
"named_recipe","True","True","Alchemy","171","188304","Ancient Rejuvenation Potion","34433","434","0","0"
"named_recipe","True","True","Alchemy","171","188305","Ancient Rejuvenation Potion","34434","434","0","188304"
"named_recipe","True","True","Alchemy","171","188306","Ancient Rejuvenation Potion","34435","434","0","188305"
"named_recipe","True","True","Alchemy","171","188307","Draught of Raw Magic","34436","437","0","0"
"named_recipe","True","True","Alchemy","171","188308","Draught of Raw Magic","34437","437","0","188307"
"named_recipe","True","True","Alchemy","171","188309","Draught of Raw Magic","34438","437","0","188308"
"named_recipe","True","True","Alchemy","171","188310","Sylvan Elixir","34439","437","0","0"
"named_recipe","True","True","Alchemy","171","188311","Sylvan Elixir","34440","437","0","188310"
"named_recipe","True","True","Alchemy","171","188312","Sylvan Elixir","34441","437","0","188311"
"named_recipe","True","True","Alchemy","171","188313","Avalanche Elixir","34442","437","0","0"
"named_recipe","True","True","Alchemy","171","188314","Avalanche Elixir","34443","437","0","188313"
"named_recipe","True","True","Alchemy","171","188315","Avalanche Elixir","34444","437","0","188314"
"named_recipe","True","True","Alchemy","171","188316","Skaggldrynk","34445","437","0","0"
"named_recipe","True","True","Alchemy","171","188317","Skaggldrynk","34446","437","0","188316"
"named_recipe","True","True","Alchemy","171","188318","Skaggldrynk","34447","437","0","188317"
"named_recipe","True","True","Alchemy","171","188319","Skystep Potion","34448","437","0","0"
"named_recipe","True","True","Alchemy","171","188320","Skystep Potion","34449","437","0","188319"
"named_recipe","True","True","Alchemy","171","188321","Skystep Potion","34450","437","0","188320"
"named_recipe","True","True","Alchemy","171","188322","Infernal Alchemist Stone","34451","438","0","0"
"named_recipe","True","True","Alchemy","171","188323","Infernal Alchemist Stone","34452","438","0","188322"
"named_recipe","True","True","Alchemy","171","188324","Infernal Alchemist Stone","34453","438","0","188323"
"named_recipe","True","True","Alchemy","171","188325","Potion of Deadly Grace","34454","434","0","0"
"named_recipe","True","True","Alchemy","171","188326","Potion of Deadly Grace","34455","434","0","188325"
"named_recipe","True","True","Alchemy","171","188327","Potion of Deadly Grace","34456","434","0","188326"
"named_recipe","True","True","Alchemy","171","188328","Potion of the Old War","34457","434","0","0"
"named_recipe","True","True","Alchemy","171","188329","Potion of the Old War","34458","434","0","188328"
"named_recipe","True","True","Alchemy","171","188330","Potion of the Old War","34459","434","0","188329"
"named_recipe","True","True","Alchemy","171","188331","Unbending Potion","34460","434","0","0"
"named_recipe","True","True","Alchemy","171","188332","Unbending Potion","34461","434","0","188331"
"named_recipe","True","True","Alchemy","171","188333","Unbending Potion","34462","434","0","188332"
"named_recipe","True","True","Alchemy","171","188334","Leytorrent Potion","34463","434","0","0"
"named_recipe","True","True","Alchemy","171","188335","Leytorrent Potion","34464","434","0","188334"
"named_recipe","True","True","Alchemy","171","188336","Leytorrent Potion","34465","434","0","188335"
"named_recipe","True","True","Alchemy","171","188337","Flask of the Whispered Pact","34466","435","0","0"
"named_recipe","True","True","Alchemy","171","188338","Flask of the Whispered Pact","34467","435","0","188337"
"named_recipe","True","True","Alchemy","171","188339","Flask of the Whispered Pact","34468","435","0","188338"
"named_recipe","True","True","Alchemy","171","188340","Flask of the Seventh Demon","34469","435","0","0"
"named_recipe","True","True","Alchemy","171","188341","Flask of the Seventh Demon","34470","435","0","188340"
"named_recipe","True","True","Alchemy","171","188342","Flask of the Seventh Demon","34471","435","0","188341"
"named_recipe","True","True","Alchemy","171","188343","Flask of the Countless Armies","34472","435","0","0"
"named_recipe","True","True","Alchemy","171","188344","Flask of the Countless Armies","34473","435","0","188343"
"named_recipe","True","True","Alchemy","171","188345","Flask of the Countless Armies","34474","435","0","188344"
"named_recipe","True","True","Alchemy","171","188346","Flask of Ten Thousand Scars","34475","435","0","0"
"named_recipe","True","True","Alchemy","171","188347","Flask of Ten Thousand Scars","34476","435","0","188346"
"named_recipe","True","True","Alchemy","171","188348","Flask of Ten Thousand Scars","34477","435","0","188347"
"named_recipe","True","True","Alchemy","171","188349","Spirit Cauldron","34478","439","0","0"
"named_recipe","True","True","Alchemy","171","188350","Spirit Cauldron","34479","439","0","188349"
"named_recipe","True","True","Alchemy","171","188351","Spirit Cauldron","34480","439","0","188350"
"named_recipe","True","True","Alchemy","171","188800","Wild Transmutation","34511","436","0","0"
