"status","current_ability_exists","current_spell_name_exists","profession","profession_id","recipe_spell_id","name","skill_line_ability_id","trade_category_id","acquire_method","supercedes_spell_id"
"current_named_recipe","True","True","Alchemy","171","156560","Draenic Philosopher's Stone","32315","336","0","0"
"current_named_recipe","True","True","Alchemy","171","156561","Draenic Agility Flask","32316","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156563","Draenic Intellect Flask","32318","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156564","Draenic Strength Flask","32319","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156567","Draenor Armor Flask","32322","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156568","Draenic Stamina Flask","32323","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156569","Greater Draenic Agility Flask","32324","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156571","Greater Draenic Intellect Flask","32326","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156572","Greater Draenic Strength Flask","32327","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156576","Greater Draenic Stamina Flask","32331","334","0","0"
"current_named_recipe","True","True","Alchemy","171","156577","Draenic Agility Potion","32332","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156578","Draenic Intellect Potion","32333","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156579","Draenic Strength Potion","32334","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156580","Draenic Versatility Potion","32335","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156581","Draenic Channeled Mana Potion","32336","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156582","Draenic Mana Potion","32337","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156584","Draenic Rejuvenation Potion","32339","335","0","0"
"current_named_recipe","True","True","Alchemy","171","156585","Crescent Oil","32307","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156587","Alchemical Catalyst","32308","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156588","Alchemical Catalyst - Fireweed","32309","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156589","Alchemical Catalyst - Flytrap","32310","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156590","Alchemical Catalyst - Starflower","32311","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156591","Primal Alchemy","34037","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156592","Alchemical Catalyst - Orchid","32313","333","0","0"
"current_named_recipe","True","True","Alchemy","171","156593","Alchemical Catalyst - Lotus","32314","333","0","0"
"current_named_recipe","True","True","Alchemy","171","162403","Transmorphic Tincture","32338","335","0","0"
"current_named_recipe","True","True","Alchemy","171","168042","Alchemical Catalyst","33023","333","3","0"
"current_named_recipe","True","True","Alchemy","171","175853","Draenic Swiftness Potion","33635","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175865","Draenic Invisibility Potion","33636","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175866","Draenic Water Breathing Elixir","33637","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175867","Draenic Living Action Potion","33638","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175868","Pure Rage Potion","33639","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175869","Draenic Water Walking Elixir","33640","335","0","0"
"current_named_recipe","True","True","Alchemy","171","175880","Secrets of Draenor Alchemy","33666","333","0","0"
"current_named_recipe","True","True","Alchemy","171","181625","Transmute: Sorcerous Fire to Earth","34006","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181627","Transmute: Sorcerous Fire to Air","34005","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181628","Transmute: Sorcerous Fire to Water","34004","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181629","Transmute: Sorcerous Water to Earth","34010","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181630","Transmute: Sorcerous Water to Air","34002","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181631","Transmute: Sorcerous Earth to Air","34000","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181632","Transmute: Sorcerous Earth to Fire","34009","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181633","Transmute: Sorcerous Air to Fire","34001","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181634","Transmute: Sorcerous Water to Fire","34003","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181635","Transmute: Sorcerous Earth to Water","34007","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181636","Transmute: Sorcerous Air to Water","34008","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181637","Transmute: Sorcerous Air to Earth","34011","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181643","Transmute: Savage Blood","34012","423","0","0"
"current_named_recipe","True","True","Alchemy","171","181647","Stone of Wind","34013","336","0","0"
"current_named_recipe","True","True","Alchemy","171","181648","Stone of the Earth","34014","336","0","0"
"current_named_recipe","True","True","Alchemy","171","181649","Stone of the Waters","34015","336","0","0"
"current_named_recipe","True","True","Alchemy","171","181650","Stone of Fire","34016","336","0","0"
"removed_after_wod","False","True","Alchemy","171","188674","Wildswater","34486","336","0","0"
"removed_after_wod","False","True","Alchemy","171","188676","Elemental Distillate","34487","336","0","0"
"current_house_decor_recipe","True","True","Alchemy","171","1260985","Wine Barrel","56035","2363","0","0"
"current_house_decor_recipe","True","True","Alchemy","171","1262011","Orcish Felblood Cauldron","56163","2363","0","0"
"removed_after_wod","False","True","Blacksmithing","164","171652","Upgrade Weapon","33570","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","171653","Upgrade Weapon","33572","391","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171690","Truesteel Ingot","33451","390","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171691","Smoldering Helm","33453","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171692","Smoldering Breastplate","33454","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171693","Smoldering Greaves","33455","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171694","Steelforged Greataxe","33456","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171695","Steelforged Saber","33457","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171696","Steelforged Dagger","33458","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171697","Steelforged Hammer","33459","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171698","Steelforged Shield","33460","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171699","Truesteel Grinder","33461","391","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171700","Truesteel Pauldrons","33462","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171701","Truesteel Helm","33463","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171702","Truesteel Greaves","33464","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171703","Truesteel Gauntlets","33465","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171704","Truesteel Breastplate","33466","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171705","Truesteel Armguards","33467","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171706","Truesteel Boots","33468","392","0","0"
"current_named_recipe","True","True","Blacksmithing","164","171707","Truesteel Waistguard","33469","392","0","0"
"removed_after_wod","False","True","Blacksmithing","164","171708","Truesteel Essence","33470","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","171710","Steelforged Essence","33472","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","171718","Truesteel Ingot","33452","390","3","0"
"current_named_recipe","True","True","Blacksmithing","164","173355","Truesteel Reshaper","33569","391","0","0"
"current_named_recipe","True","True","Blacksmithing","164","176090","Secrets of Draenor Blacksmithing","33670","390","0","0"
"current_named_recipe","True","True","Blacksmithing","164","177169","Soul of the Forge","32266","394","0","0"
"current_named_recipe","True","True","Blacksmithing","164","178243","Steelforged Axe","33779","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","178245","Steelforged Aegis","33780","393","0","0"
"current_named_recipe","True","True","Blacksmithing","164","182116","Riddle of Truesteel","34036","390","0","0"
"removed_after_wod","False","True","Blacksmithing","164","187490","Mighty Steelforged Essence","34506","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","187491","Mighty Truesteel Essence","34507","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","187514","Savage Steelforged Essence","34508","391","0","0"
"removed_after_wod","False","True","Blacksmithing","164","187515","Savage Truesteel Essence","34509","391","0","0"
"current_house_decor_recipe","True","True","Blacksmithing","164","1260987","Frostwall Forge","56036","2364","0","0"
"current_house_decor_recipe","True","True","Blacksmithing","164","1260988","Blackrock Weapon Rack","56037","2364","0","0"
"current_named_recipe","True","True","Cooking","185","160958","Hearty Elekk Steak","32618","343","0","0"
"current_named_recipe","True","True","Cooking","185","160962","Blackrock Ham","32620","343","0","0"
"current_named_recipe","True","True","Cooking","185","160966","Pan-Seared Talbuk","32621","343","0","0"
"current_named_recipe","True","True","Cooking","185","160968","Braised Riverbeast","32623","343","0","0"
"current_named_recipe","True","True","Cooking","185","160969","Rylak Crepes","32624","343","0","0"
"current_named_recipe","True","True","Cooking","185","160971","Clefthoof Sausages","32625","343","0","0"
"current_named_recipe","True","True","Cooking","185","160973","Steamed Scorpion","32626","344","0","0"
"current_named_recipe","True","True","Cooking","185","160978","Grilled Gulper","32628","344","0","0"
"current_named_recipe","True","True","Cooking","185","160979","Sturgeon Stew","32629","344","0","0"
"current_named_recipe","True","True","Cooking","185","160981","Fat Sleeper Cakes","32631","344","0","0"
"current_named_recipe","True","True","Cooking","185","160982","Fiery Calamari","32632","344","0","0"
"current_named_recipe","True","True","Cooking","185","160983","Skulker Chowder","32633","344","0","0"
"current_named_recipe","True","True","Cooking","185","160984","Talador Surf and Turf","32634","346","0","0"
"current_named_recipe","True","True","Cooking","185","160986","Blackrock Barbecue","32636","346","0","0"
"current_named_recipe","True","True","Cooking","185","160987","Frosty Stew","32637","346","0","0"
"current_named_recipe","True","True","Cooking","185","160989","Sleeper Surprise","32639","346","0","0"
"current_named_recipe","True","True","Cooking","185","160999","Calamari Crepes","32640","346","0","0"
"current_named_recipe","True","True","Cooking","185","161000","Gorgrond Chowder","32641","346","0","0"
"current_named_recipe","True","True","Cooking","185","161001","Saberfish Broth","32642","344","0","0"
"current_named_recipe","True","True","Cooking","185","161002","Grilled Saberfish","32643","344","0","0"
"removed_after_wod","True","False","Cooking","185","169693","Whole Pot-Roasted Elekk","33225","342","3","0"
"removed_after_wod","True","False","Cooking","185","169696","Marinated Elekk Steak","33224","342","3","0"
"removed_after_wod","True","False","Cooking","185","169699","Seasoned Elekk Ribeye","33226","342","3","0"
"current_named_recipe","True","True","Cooking","185","173978","Feast of Blood","32619","345","0","0"
"current_named_recipe","True","True","Cooking","185","173979","Feast of the Waters","32627","345","0","0"
"current_named_recipe","True","True","Cooking","185","180757","Salty Squid Roll","33975","344","0","0"
"current_named_recipe","True","True","Cooking","185","180758","Pickled Eel","33980","344","0","0"
"current_named_recipe","True","True","Cooking","185","180759","Jumbo Sea Dog","33978","344","0","0"
"current_named_recipe","True","True","Cooking","185","180760","Whiptail Fillet","33976","344","0","0"
"current_named_recipe","True","True","Cooking","185","180761","Buttered Sturgeon","33979","344","0","0"
"current_named_recipe","True","True","Cooking","185","180762","Sleeper Sushi","33977","344","0","0"
"current_named_recipe","True","True","Cooking","185","190788","Fel Eggs and Ham","34553","343","0","0"
"current_house_decor_recipe","True","True","Cooking","185","1266560","Hungry Human's Platter","56746","2365","0","0"
"current_named_recipe","True","True","Enchanting","333","158877","Breath of Critical Strike","32440","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158878","Breath of Haste","32441","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158879","Breath of Mastery","32442","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158881","Breath of Versatility","32444","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158884","Gift of Critical Strike","32447","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158885","Gift of Haste","32448","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158886","Gift of Mastery","32449","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158889","Gift of Versatility","32451","349","0","0"
"current_named_recipe","True","True","Enchanting","333","158892","Breath of Critical Strike","32454","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158893","Breath of Haste","32455","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158894","Breath of Mastery","32456","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158896","Breath of Versatility","32458","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158899","Gift of Critical Strike","32461","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158900","Gift of Haste","32462","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158901","Gift of Mastery","32463","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158903","Gift of Versatility","32465","350","0","0"
"current_named_recipe","True","True","Enchanting","333","158907","Breath of Critical Strike","32468","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158908","Breath of Haste","32469","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158909","Breath of Mastery","32470","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158911","Breath of Versatility","32472","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158914","Gift of Critical Strike","32475","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158915","Gift of Haste","32476","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158916","Gift of Mastery","32477","351","0","0"
"current_named_recipe","True","True","Enchanting","333","158918","Gift of Versatility","32479","351","0","0"
"current_named_recipe","True","True","Enchanting","333","159235","Mark of the Thunderlord","32453","352","0","0"
"current_named_recipe","True","True","Enchanting","333","159236","Mark of the Shattered Hand","32452","352","0","0"
"current_named_recipe","True","True","Enchanting","333","159671","Mark of Warsong","32459","352","0","0"
"current_named_recipe","True","True","Enchanting","333","159672","Mark of the Frostwolf","32445","352","0","0"
"current_named_recipe","True","True","Enchanting","333","159673","Mark of Shadowmoon","32439","352","0","0"
"current_named_recipe","True","True","Enchanting","333","159674","Mark of Blackrock","32707","352","0","0"
"current_named_recipe","True","True","Enchanting","333","162948","Enchanted Dust","32847","354","0","0"
"current_named_recipe","True","True","Enchanting","333","169091","Luminous Shard","33786","409","0","0"
"current_named_recipe","True","True","Enchanting","333","169092","Temporal Crystal","33775","409","0","0"
"current_named_recipe","True","True","Enchanting","333","173323","Mark of Bleeding Hollow","33567","352","0","0"
"current_named_recipe","True","True","Enchanting","333","177043","Secrets of Draenor Enchanting","33707","409","0","0"
"current_named_recipe","True","True","Enchanting","333","178241","Temporal Crystal","33774","409","3","0"
"current_named_recipe","True","True","Enchanting","333","182129","Temporal Binding","33785","409","0","0"
"current_house_decor_recipe","True","True","Enchanting","333","1260990","Ancestral Signal Brazier","56038","2366","0","0"
"current_house_decor_recipe","True","True","Enchanting","333","1261008","Draenethyst String Lights","56039","2366","0","0"
"current_named_recipe","True","True","Engineering","202","162195","Cybergenetic Mechshades","32666","416","0","0"
"current_named_recipe","True","True","Engineering","202","162196","Night-Vision Mechshades","32679","416","0","0"
"current_named_recipe","True","True","Engineering","202","162197","Plasma Mechshades","32680","416","0","0"
"current_named_recipe","True","True","Engineering","202","162198","Razorguard Mechshades","32681","416","0","0"
"current_named_recipe","True","True","Engineering","202","162199","Shrediron's Shredder","32682","418","0","0"
"current_named_recipe","True","True","Engineering","202","162202","Oglethorpe's Missile Splitter","32685","418","0","0"
"current_named_recipe","True","True","Engineering","202","162203","Megawatt Filament","32686","418","0","0"
"current_named_recipe","True","True","Engineering","202","162204","Goblin Glider Kit","32687","418","0","0"
"current_named_recipe","True","True","Engineering","202","162205","Findle's Loot-a-Rang","32688","418","0","0"
"current_named_recipe","True","True","Engineering","202","162206","World Shrinker","32689","418","0","0"
"current_named_recipe","True","True","Engineering","202","162207","Stealthman 54","32690","418","0","0"
"current_named_recipe","True","True","Engineering","202","162208","Ultimate Gnomish Army Knife","32691","418","0","0"
"current_named_recipe","True","True","Engineering","202","162209","Mechanical Axebeak","32692","417","0","0"
"current_named_recipe","True","True","Engineering","202","162210","Lifelike Mechanical Frostboar","32693","417","0","0"
"current_named_recipe","True","True","Engineering","202","162214","Personal Hologram","32697","418","0","0"
"current_named_recipe","True","True","Engineering","202","162216","Wormhole Centrifuge","32699","418","0","0"
"current_named_recipe","True","True","Engineering","202","162217","Swapblaster","32700","418","0","0"
"current_named_recipe","True","True","Engineering","202","162218","Blingtron 5000","32701","417","0","0"
"removed_after_wod","False","True","Engineering","202","169076","Linkgrease Locksprocket","32684","418","0","0"
"current_named_recipe","True","True","Engineering","202","169078","Didi's Delicate Assembly","32695","418","0","0"
"current_named_recipe","True","True","Engineering","202","169080","Gearspring Parts","32702","407","0","0"
"current_named_recipe","True","True","Engineering","202","169140","Ultimate Gnomish Army Knife","33218","418","0","0"
"current_named_recipe","True","True","Engineering","202","173289","Hemet's Heartseeker","33564","418","0","0"
"current_named_recipe","True","True","Engineering","202","173308","Mecha-Blast Rocket","33566","418","0","0"
